tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.compare','org.eclipse.compare',20,1,1.421052632,15,27,2.431279621,34,513,5.72985782,97,1209,1.3507109,7,285,19,3.52173913,23,81,0.421052632,1,8,8.391304348,34,193,0.578947368,1,11,0.956521739,8,22,0.739130435,12,17,0.881516588,4,186,104.2631579,641,1981,2.090047393,20,441,27,51,23,13,57,0,174,353,47,4,65,6,3,98,19,2,5,0,3,1,399,0,103,18,217,136,247,1,174,0,237,538,181,78,19,29,20,20,228,609,145,4447,788,217,68,5,0,5,0,0,0,26,0,6,23,0,2,17,316,196,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,10942,0.002467556,0.004660939,0.002101992,0.001188083,0.005209285,0,0.015902029,0.032261013,0.004295376,3.66E-04,0.005940413,5.48E-04,2.74E-04,0.008956315,0.001736428,1.83E-04,4.57E-04,0,2.74E-04,9.14E-05,0.036464997,0,0.00941327,0.001645037,0.019831841,0.012429172,0.02257357,9.14E-05,0.015902029,0,0.02165966,0.049168342,0.016541766,0.007128496,0.001736428,0.002650338,0.001827819,0.001827819,0.020837141,0.055657101,0.013251691,0.406415646,0.072016085,0.019831841,0.006214586,4.57E-04,0,4.57E-04,0,0,0,0.002376165,0,5.48E-04,0.002101992,0,1.83E-04,0.001553646,0.028879547,0.01791263,2.74E-04,0.00475233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038475599
'org.eclipse.compare','org.eclipse.compare.contentmergeviewer',21,0,5.166666667,24,31,6.425,103,1285,13.2,140,2640,1.755,6,351,6,10.36363636,63,114,0.5,1,3,17.27272727,90,190,0.5,1,3,1.727272727,13,19,0.909090909,9,10,1.4,14,280,549.1666667,2632,3295,4.3,40,860,31,30,11,10,28,0,398,529,160,30,63,19,40,116,6,26,1,11,0,0,865,19,134,17,460,89,728,0,118,0,233,1285,370,310,6,68,24,62,567,626,192,7460,818,322,66,3,0,10,43,13,0,13,5,17,11,0,1,15,628,466,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,17952,0.001726827,0.001671123,6.13E-04,5.57E-04,0.001559715,0,0.022170232,0.029467469,0.008912656,0.001671123,0.003509358,0.001058378,0.002228164,0.006461676,3.34E-04,0.001448307,5.57E-05,6.13E-04,0,0,0.048184046,0.001058378,0.007464349,9.47E-04,0.025623886,0.004957665,0.040552585,0,0.006573084,0,0.012979055,0.071579768,0.020610517,0.017268271,3.34E-04,0.003787879,0.001336898,0.003453654,0.031584225,0.034870766,0.010695187,0.415552585,0.045565954,0.01793672,0.003676471,1.67E-04,0,5.57E-04,0.002395276,7.24E-04,0,7.24E-04,2.79E-04,9.47E-04,6.13E-04,0,5.57E-05,8.36E-04,0.034982175,0.025958111,5.57E-04,0.001114082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019440731
'org.eclipse.compare','org.eclipse.compare.internal',30,1,0.518518519,7,28,3.488207547,30,1479,7.233490566,76,3067,1.610849057,6,683,54,2.257575758,12,149,0.092592593,1,5,5.333333333,42,352,0.907407407,1,49,1.121212121,28,74,1.090909091,30,72,1.153301887,6,489,86.57407407,540,4675,2.596698113,21,1101,28,73,25,12,83,0,368,898,172,7,120,72,16,240,54,7,1,5,1,0,973,6,223,38,495,341,614,0,114,0,453,1480,381,261,54,61,55,42,540,1682,325,10988,1772,588,185,21,0,25,3,1,0,23,11,61,66,0,4,38,788,526,22,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,26456,0.001058361,0.002759298,9.45E-04,4.54E-04,0.003137285,0,0.013909888,0.033943151,0.006501361,2.65E-04,0.004535833,0.0027215,6.05E-04,0.009071666,0.002041125,2.65E-04,3.78E-05,1.89E-04,3.78E-05,0,0.036778047,2.27E-04,0.00842909,0.001436347,0.018710311,0.012889326,0.023208346,0,0.004309041,0,0.01712277,0.055941941,0.01440127,0.009865437,0.002041125,0.002305715,0.002078923,0.001587542,0.020411249,0.06357726,0.012284548,0.415331116,0.066979135,0.022225582,0.006992743,7.94E-04,0,9.45E-04,1.13E-04,3.78E-05,0,8.69E-04,4.16E-04,0.002305715,0.002494708,0,1.51E-04,0.001436347,0.029785304,0.019882068,8.32E-04,0.003099486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035228304
'org.eclipse.compare','org.eclipse.compare.internal.patch',15,1,1.5,6,18,6.284671533,41,861,13.2919708,92,1821,2.109489051,8,289,12,4.466666667,14,67,0,0,0,8.666666667,31,130,1,1,12,1.4,9,21,0.466666667,2,7,1.02189781,5,140,194.3333333,754,2332,3.832116788,30,525,18,67,20,4,80,0,239,420,117,38,54,27,71,158,12,3,0,20,7,0,576,3,88,30,254,103,347,0,51,0,157,862,121,262,12,12,56,24,249,562,149,5159,766,189,118,5,0,7,25,7,0,7,3,29,15,0,0,29,425,302,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,12630,0.001425178,0.00530483,0.001583531,3.17E-04,0.006334125,0,0.018923199,0.033254157,0.009263658,0.003008709,0.004275534,0.002137767,0.005621536,0.012509897,9.50E-04,2.38E-04,0,0.001583531,5.54E-04,0,0.045605701,2.38E-04,0.006967538,0.002375297,0.020110847,0.008155186,0.027474268,0,0.004038005,0,0.012430721,0.068250198,0.009580364,0.02074426,9.50E-04,9.50E-04,0.004433888,0.001900238,0.019714964,0.044497229,0.011797308,0.408471892,0.060649248,0.014964371,0.009342835,3.96E-04,0,5.54E-04,0.001979414,5.54E-04,0,5.54E-04,2.38E-04,0.00229612,0.001187648,0,0,0.00229612,0.03365004,0.023911322,0.001425178,0.001583531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018448139
'org.eclipse.compare','org.eclipse.compare.rangedifferencer',0,0,0,0,0,2.714285714,26,114,6.761904762,57,284,1.333333333,5,56,5,2.4,7,12,0.2,1,1,5.8,14,29,0.8,1,4,2.4,7,12,2.6,13,13,1.619047619,7,68,84,279,420,2.571428571,25,108,0,15,3,0,23,0,79,68,5,1,12,0,0,16,5,2,1,0,3,1,109,0,24,6,33,8,151,0,51,0,42,114,32,64,5,4,11,7,94,104,38,1073,120,68,0,2,0,0,0,0,0,1,0,0,5,0,0,4,84,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2618,0,0.005729565,0.001145913,0,0.008785332,0,0.030175707,0.025974026,0.001909855,3.82E-04,0.004583652,0,0,0.006111536,0.001909855,7.64E-04,3.82E-04,0,0.001145913,3.82E-04,0.041634836,0,0.009167303,0.002291826,0.012605042,0.003055768,0.057677617,0,0.019480519,0,0.016042781,0.043544691,0.012223071,0.024446142,0.001909855,0.001527884,0.004201681,0.002673797,0.035905271,0.039724981,0.014514897,0.409854851,0.045836516,0.025974026,0,7.64E-04,0,0,0,0,0,3.82E-04,0,0,0.001909855,0,0,0.001527884,0.032085561,0.019480519,0.001909855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028265852
'org.eclipse.compare','org.eclipse.compare.structuremergeviewer',9,0,0.769230769,7,10,2.185430464,34,330,6.417218543,68,969,1.430463576,6,216,13,2.444444444,13,44,0.461538462,1,6,8.333333333,24,150,0.538461538,1,7,0.666666667,10,12,0.055555556,1,1,1.105960265,6,167,108.4615385,416,1410,2.642384106,23,399,10,17,7,3,28,0,136,293,47,15,56,13,0,42,13,12,3,0,0,1,263,1,56,12,191,57,244,0,121,0,161,330,164,79,13,42,14,14,182,259,112,2817,520,193,28,7,0,10,8,3,0,15,1,10,18,0,0,10,200,134,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,7261,0.001377221,0.002341275,9.64E-04,4.13E-04,0.003856218,0,0.018730202,0.040352569,0.006472938,0.002065831,0.007712436,0.001790387,0,0.005784327,0.001790387,0.001652665,4.13E-04,0,0,1.38E-04,0.036220906,1.38E-04,0.007712436,0.001652665,0.026304917,0.007850158,0.033604187,0,0.016664371,0,0.022173254,0.045448285,0.022586421,0.010880044,0.001790387,0.005784327,0.001928109,0.001928109,0.025065418,0.035670018,0.015424873,0.38796309,0.07161548,0.026580361,0.003856218,9.64E-04,0,0.001377221,0.001101777,4.13E-04,0,0.002065831,1.38E-04,0.001377221,0.002478997,0,0,0.001377221,0.027544415,0.018454758,0.001239499,0.005508883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031262911
'org.eclipse.help.webapp','org.eclipse.help.internal.proxy.protocol',0,0,0,0,0,6,11,12,14.5,26,29,2,3,4,1,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,1,1,1,1,1,2,48,48,48,6.5,11,13,0,0,2,2,2,0,3,9,2,0,2,4,0,7,1,0,0,0,0,0,3,0,4,0,5,8,6,0,1,0,2,12,6,0,1,0,0,1,1,23,2,118,29,6,2,0,0,0,0,0,0,0,6,1,1,0,1,0,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,299,0,0,0.006688963,0.006688963,0.006688963,0,0.010033445,0.030100334,0.006688963,0,0.006688963,0.013377926,0,0.023411371,0.003344482,0,0,0,0,0,0.010033445,0,0.013377926,0,0.016722408,0.026755853,0.02006689,0,0.003344482,0,0.006688963,0.040133779,0.02006689,0,0.003344482,0,0,0.003344482,0.003344482,0.076923077,0.006688963,0.394648829,0.096989967,0.02006689,0.006688963,0,0,0,0,0,0,0,0.02006689,0.003344482,0.003344482,0,0.003344482,0,0.026755853,0.013377926,0,0.003344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261
'org.eclipse.help.webapp','org.eclipse.help.internal.proxy.protocol.help',0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,11,11,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,20,1,36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.013333333,0,0.013333333,0.013333333,0,0,0.013333333,0,0,0,0,0.266666667,0.013333333,0.48,0.04,0.013333333,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667
'org.eclipse.help.webapp','org.eclipse.help.internal.proxy.protocol.links',0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,11,11,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,20,1,36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.013333333,0,0.013333333,0.013333333,0,0,0.013333333,0,0,0,0,0.266666667,0.013333333,0.48,0.04,0.013333333,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667
'org.eclipse.help.webapp','org.eclipse.help.internal.proxy.protocol.livehelp',0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,11,11,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,20,1,36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.013333333,0,0.013333333,0.013333333,0,0,0.013333333,0,0,0,0,0.266666667,0.013333333,0.48,0.04,0.013333333,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667
'org.eclipse.help.webapp','org.eclipse.help.internal.proxy.protocol.platform',0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,11,11,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,20,1,36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.013333333,0,0.013333333,0.013333333,0,0,0.013333333,0,0,0,0,0.266666667,0.013333333,0.48,0.04,0.013333333,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667
'org.eclipse.help.webapp','org.eclipse.help.internal.proxy.protocol.search',0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,11,11,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,20,1,36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.013333333,0,0.013333333,0.013333333,0,0,0.013333333,0,0,0,0,0.266666667,0.013333333,0.48,0.04,0.013333333,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667
'org.eclipse.help.webapp','org.eclipse.help.servlet',3,4,0.076923077,1,1,5.467741935,28,339,11.69354839,47,725,2.080645161,5,129,13,1,4,13,0.076923077,1,1,3.769230769,9,49,0.923076923,1,12,1.615384615,5,21,1,10,13,1.080645161,3,67,77.15384615,199,1003,3.661290323,12,227,1,29,18,14,53,0,73,175,19,13,29,24,24,56,13,1,0,4,0,0,141,7,34,16,87,43,173,0,54,0,63,342,71,113,13,25,16,21,85,135,88,1959,354,92,117,1,0,0,10,3,0,7,6,24,13,0,5,15,176,126,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,5150,1.94E-04,0.005631068,0.003495146,0.002718447,0.010291262,0,0.014174757,0.033980583,0.00368932,0.002524272,0.005631068,0.004660194,0.004660194,0.010873786,0.002524272,1.94E-04,0,7.77E-04,0,0,0.027378641,0.001359223,0.006601942,0.003106796,0.016893204,0.008349515,0.033592233,0,0.010485437,0,0.01223301,0.066407767,0.013786408,0.021941748,0.002524272,0.004854369,0.003106796,0.00407767,0.016504854,0.026213592,0.017087379,0.38038835,0.068737864,0.017864078,0.022718447,1.94E-04,0,0,0.001941748,5.83E-04,0,0.001359223,0.001165049,0.004660194,0.002524272,0,9.71E-04,0.002912621,0.034174757,0.024466019,0.001553398,1.94E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031067961
'org.eclipse.team.core','org.eclipse.team.core',20,0,0.166666667,1,1,4.627118644,19,273,7.796610169,34,460,2.118644068,8,125,6,0.75,2,6,0.5,1,3,3.25,10,26,0.5,1,3,2.25,8,18,4.125,23,33,0.813559322,4,48,112.8333333,383,677,2.644067797,12,156,1,29,5,0,40,0,20,155,9,0,16,22,1,48,6,0,0,0,0,0,85,8,26,21,54,60,65,0,38,0,61,274,57,56,6,4,22,13,82,277,53,1734,267,70,35,3,0,0,0,0,0,8,13,19,8,0,0,21,151,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,4225,2.37E-04,0.006863905,0.001183432,0,0.009467456,0,0.004733728,0.036686391,0.002130178,0,0.003786982,0.005207101,2.37E-04,0.011360947,0.001420118,0,0,0,0,0,0.020118343,0.001893491,0.006153846,0.004970414,0.012781065,0.014201183,0.015384615,0,0.008994083,0,0.01443787,0.064852071,0.013491124,0.013254438,0.001420118,9.47E-04,0.005207101,0.003076923,0.019408284,0.06556213,0.012544379,0.410414201,0.063195266,0.016568047,0.008284024,7.10E-04,0,0,0,0,0,0.001893491,0.003076923,0.004497041,0.001893491,0,0,0.004970414,0.035739645,0.024615385,9.47E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041183432
'org.eclipse.team.core','org.eclipse.team.core.sync',4,0,0,0,0,3.705882353,37,126,8.794117647,83,299,1.205882353,7,41,5,0,0,0,0.6,1,3,6.6,14,33,0.4,1,2,3,15,15,0.2,1,1,1.382352941,5,47,83.2,328,416,3.176470588,25,108,0,4,7,0,17,0,28,100,18,7,12,7,0,14,5,6,0,0,0,1,60,0,15,4,49,37,77,0,38,0,34,126,38,51,5,7,4,17,58,153,31,917,127,54,11,0,0,0,6,2,0,0,3,10,5,0,0,4,58,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2364,0,0.001692047,0.002961083,0,0.007191201,0,0.011844332,0.042301184,0.007614213,0.002961083,0.005076142,0.002961083,0,0.005922166,0.002115059,0.002538071,0,0,0,4.23E-04,0.025380711,0,0.006345178,0.001692047,0.02072758,0.015651438,0.032571912,0,0.01607445,0,0.014382403,0.053299492,0.01607445,0.021573604,0.002115059,0.002961083,0.001692047,0.007191201,0.024534687,0.064720812,0.013113367,0.387901861,0.053722504,0.02284264,0.00465313,0,0,0,0.002538071,8.46E-04,0,0,0.001269036,0.004230118,0.002115059,0,0,0.001692047,0.024534687,0.016497462,0.001692047,4.23E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039340102
'org.eclipse.team.core','org.eclipse.team.internal.core',3,0,0,0,0,1.867647059,22,127,5.397058824,54,367,1.338235294,4,91,10,1.25,8,15,0,0,0,4,10,48,1,1,10,1.166666667,8,14,1.666666667,8,20,1.985294118,5,135,67.9,249,679,2.5,19,170,0,9,7,2,14,0,43,120,23,3,6,4,8,30,10,4,1,3,0,0,69,7,29,6,71,53,99,1,51,0,68,132,25,64,10,2,9,26,137,258,77,1450,201,139,30,4,0,3,4,1,0,8,7,2,12,0,0,5,88,54,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3646,0,0.002468459,0.001919912,5.49E-04,0.003839824,0,0.011793747,0.032912781,0.006308283,8.23E-04,0.001645639,0.001097093,0.002194185,0.008228195,0.002742732,0.001097093,2.74E-04,8.23E-04,0,0,0.018924849,0.001919912,0.007953922,0.001645639,0.019473396,0.014536478,0.027153044,2.74E-04,0.013987932,0,0.018650576,0.036204059,0.006856829,0.017553483,0.002742732,5.49E-04,0.002468459,0.007131103,0.037575425,0.070762479,0.021119035,0.397696105,0.055128908,0.038123971,0.008228195,0.001097093,0,8.23E-04,0.001097093,2.74E-04,0,0.002194185,0.001919912,5.49E-04,0.003291278,0,0,0.001371366,0.024136039,0.014810752,0.001097093,2.74E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041689523
'org.eclipse.team.core','org.eclipse.team.internal.core.simpleAccess',1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,9,9,9,0,0,0,0,0,0,0,0,0,2.222222222,3,20,18,18,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,1,0,0,0,13,28,0,87,16,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,197,0,0,0,0,0.025380711,0,0,0,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0.030456853,0,0,0,0,0.045685279,0,0,0,0.005076142,0,0,0,0.065989848,0.14213198,0,0.441624365,0.081218274,0.101522843,0,0,0,0,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050761421
'org.eclipse.team.core','org.eclipse.team.internal.core.streams',0,0,0.25,1,2,2.166666667,7,130,10.61666667,47,637,2.216666667,5,133,8,4.25,10,34,0,0,0,7.5,12,60,1,1,8,0.25,1,2,0,0,0,1,4,60,107.625,182,861,3.9,16,234,2,17,3,0,14,0,129,214,48,5,9,36,13,26,8,4,0,0,2,1,217,15,36,13,100,45,135,0,66,0,62,130,16,103,8,10,23,42,185,210,63,1361,95,96,19,8,0,0,0,0,14,29,34,38,8,0,0,1,86,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3980,5.03E-04,0.004271357,7.54E-04,0,0.003517588,0,0.03241206,0.053768844,0.012060302,0.001256281,0.002261307,0.009045226,0.003266332,0.006532663,0.00201005,0.001005025,0,0,5.03E-04,2.51E-04,0.054522613,0.003768844,0.009045226,0.003266332,0.025125628,0.011306533,0.033919598,0,0.016582915,0,0.015577889,0.032663317,0.004020101,0.025879397,0.00201005,0.002512563,0.005778894,0.010552764,0.046482412,0.052763819,0.015829146,0.341959799,0.023869347,0.024120603,0.004773869,0.00201005,0,0,0,0,0.003517588,0.007286432,0.008542714,0.009547739,0.00201005,0,0,2.51E-04,0.02160804,0.011809045,0.002261307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031407035
'org.eclipse.team.core','org.eclipse.team.internal.core.target',14,1,0.285714286,3,4,3.141843972,30,443,4.787234043,50,675,1.234042553,7,174,14,1.142857143,6,16,0.357142857,1,5,8.357142857,38,117,0.642857143,1,9,1.357142857,8,19,1.714285714,17,24,0.943262411,5,133,83.21428571,401,1165,1.687943262,26,238,4,9,3,0,28,0,50,240,31,0,21,24,0,69,14,0,0,0,0,0,163,16,35,12,79,123,95,0,105,0,145,451,44,54,14,9,9,33,119,568,104,2858,421,161,31,3,0,1,4,1,0,23,25,32,14,0,0,12,140,93,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6798,5.88E-04,0.001323919,4.41E-04,0,0.004118858,0,0.007355104,0.035304501,0.004560165,0,0.003089144,0.00353045,0,0.010150044,0.002059429,0,0,0,0,0,0.02397764,0.002353633,0.005148573,0.001765225,0.011621065,0.018093557,0.013974698,0,0.015445719,0,0.021329803,0.066343042,0.006472492,0.007943513,0.002059429,0.001323919,0.001323919,0.004854369,0.017505149,0.083553986,0.015298617,0.42041777,0.061929979,0.023683436,0.004560165,4.41E-04,0,1.47E-04,5.88E-04,1.47E-04,0,0.003383348,0.003677552,0.004707267,0.002059429,0,0,0.001765225,0.020594292,0.013680494,4.41E-04,7.36E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044130627
'org.eclipse.pde.build','org.eclipse.pde.internal.build',0,0,0,0,0,6.426666667,45,964,8.473333333,61,1271,1.56,6,234,15,2.125,9,34,0.133333333,1,2,7.875,30,126,0.866666667,1,13,7.3125,68,117,1.5,15,24,1.213333333,4,182,122,433,1830,2.406666667,17,361,0,79,31,16,119,0,88,278,34,5,49,17,4,181,15,3,0,6,0,0,526,31,151,53,117,65,185,0,124,0,150,976,306,181,15,10,71,57,219,354,88,5373,888,199,252,0,0,2,0,0,0,30,24,25,16,0,0,53,485,281,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,12825,0,0.006159844,0.002417154,0.001247563,0.009278752,0,0.006861598,0.021676413,0.002651072,3.90E-04,0.003820663,0.001325536,3.12E-04,0.01411306,0.001169591,2.34E-04,0,4.68E-04,0,0,0.041013645,0.002417154,0.011773879,0.004132554,0.009122807,0.005068226,0.014424951,0,0.009668616,0,0.011695906,0.076101365,0.023859649,0.01411306,0.001169591,7.80E-04,0.005536062,0.004444444,0.017076023,0.027602339,0.006861598,0.418947368,0.069239766,0.015516569,0.019649123,0,0,1.56E-04,0,0,0,0.002339181,0.001871345,0.001949318,0.001247563,0,0,0.004132554,0.037816764,0.021910331,5.46E-04,2.34E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545809
